,ID,label,sessions,drives,total_sessions,n_days_after_onboarding,total_navigations_fav1,total_navigations_fav2,driven_km_drives,duration_minutes_drives,activity_days,driving_days,device
14718,14718,retained,91.0,73.0,138.8785828,997,105.0,48.0,4428.954172,3501.188247,17,11,Android
14720,14720,retained,38.0,31.0,40.5796651,137,118.0,0.0,2807.182973,802.2897734,29,19,iPhone
14721,14721,retained,100.0,80.0,120.6611996,610,66.0,0.0,2406.287416,829.5059997,5,3,iPhone
14722,14722,retained,126.0,101.0,229.9936712,2552,42.0,0.0,8652.529242,2131.043604,25,24,Android
14723,14723,churned,135.0,109.0,158.8521369,1677,55.0,27.0,1963.545676,1513.590046,7,4,Android
14724,14724,retained,67.0,54.0,197.8486817,2288,37.0,10.0,1541.561085,1184.839184,2,0,iPhone
14725,14725,retained,92.0,74.0,107.550629,2962,20.0,0.0,2205.837361,1137.340264,1,0,iPhone
14726,14726,retained,11.0,11.0,307.6435851,2546,184.0,19.0,2759.940755,659.2291505,13,13,Android
14727,14727,retained,152.0,123.0,498.16452556,2703,132.0,0.0,6287.087402,3780.185078,6,3,Android
14728,14728,retained,121.0,98.0,343.2363322,219,340.0,107.5,1965.277722,516.3730313,24,17,iPhone
14729,14729,retained,133.0,107.0,186.2245193,3247,206.0,24.0,4219.106619,367.7030665,1,1,iPhone
14730,14730,retained,112.0,90.0,180.7249286,1606,149.0,0.0,2152.100798,1005.191427,27,17,Android
14731,14731,retained,42.0,33.0,298.1950447,2699,115.0,22.0,7706.708999,2121.602746,27,22,iPhone
14732,14732,churned,165.0,132.0,168.5268244,1663,147.0,107.5,1389.083954,1047.151837,10,9,iPhone
14733,14733,retained,29.0,24.0,368.9462454,49,2.0,57.0,5173.209698,3344.140747,25,16,Android
14734,14734,retained,116.0,93.0,169.6441234,386,331.0,13.0,1044.400751,548.7266623,23,23,iPhone
14735,14735,churned,25.0,20.0,76.94917739,128,4.0,0.0,4845.582538,1942.175959,6,6,Android
14736,14736,churned,109.0,93.0,135.3510312,146,170.0,0.0,1717.735071,178.3495648,19,16,Android
14737,14737,retained,3.0,3.0,328.2201583,890,0.0,16.0,3244.09421,2481.911788,25,20,iPhone
14738,14738,retained,243.0,202.5,320.3535898,257,27.0,4.0,3094.606526,2183.333106,30,27,iPhone
14739,14739,retained,25.0,20.0,40.02481232,2956,0.0,27.0,4818.642257,2845.129017,7,4,iPhone
14740,14740,retained,185.0,151.0,194.6004785,1928,80.0,3.0,2493.675834,1955.571074,12,6,Android
14741,14741,retained,110.0,103.0,306.9250763,229,257.0,14.0,5479.410638,2162.208147,30,29,Android
14742,14742,retained,61.0,54.0,258.5375579,3251,25.0,0.0,2525.84605,902.0196597,5,5,Android
14743,14743,retained,91.0,73.0,309.8027471,3160,227.0,0.0,4353.341744,2711.378422,25,18,Android
14744,14744,retained,113.0,91.0,266.4541969,3429,21.0,28.0,932.1053144,470.8680498,30,24,Android
14745,14745,retained,75.0,75.0,164.3895445,366,5.0,77.0,4254.658868,1735.23022,8,8,iPhone
14746,14746,retained,138.0,112.0,185.3641837,906,27.0,107.5,4025.978934,3192.53614,24,22,iPhone
14747,14747,retained,107.0,86.0,120.1587552,2400,427.0,107.5,680.4455572,426.2008688,3,3,iPhone
14748,14748,churned,111.0,89.0,206.993062,1345,0.0,2.0,2567.426494,1163.506886,8,8,iPhone
14749,14749,retained,54.0,43.0,71.83602741,1736,0.0,27.0,1879.208539,671.4557781,28,23,Android
14750,14750,retained,148.0,119.0,238.1118268,2099,430.0,18.0,3366.113974,298.4411924,21,20,iPhone
14751,14751,retained,243.0,202.5,393.8504921,3037,87.0,107.5,3769.846338,1850.842458,24,21,iPhone
14752,14752,retained,231.0,185.0,276.7742305,1929,152.0,28.0,2987.764484,1687.955163,20,16,Android
14753,14753,churned,243.0,202.5,294.1626521,424,156.0,15.0,652.7547125,388.9850994,0,0,Android
14754,14754,retained,243.0,202.5,498.16452556,3223,0.0,0.0,4225.278841,2751.26126,15,12,Android
14755,14755,retained,131.0,105.0,193.5703511,2528,78.0,107.5,2343.559959,1907.346826,6,1,iPhone
14756,14756,retained,35.0,32.0,143.9570052,1428,0.0,0.0,4529.493893,2979.966599,13,8,Android
14757,14757,retained,5.0,4.0,40.33356586,899,0.0,2.0,2950.584009,1378.239899,24,17,iPhone
14759,14759,retained,11.0,11.0,13.68208371,2008,141.0,5.0,1869.65241,1304.526576,14,9,iPhone
14760,14760,retained,24.0,24.0,150.7043982,2219,181.0,0.0,8514.61956,3027.808305,18,17,Android
14761,14761,retained,6.0,6.0,201.5522485,696,44.0,0.0,1742.639247,702.6671638,5,3,iPhone
14762,14762,retained,56.0,48.0,231.495161,2391,92.0,0.0,3894.464634,1303.401269,27,19,iPhone
14763,14763,retained,1.0,1.0,80.97670061,1085,100.0,39.0,536.2043724,313.9696171,19,19,Android
14764,14764,churned,11.0,11.0,56.19409126,761,42.0,51.0,2543.268595,758.9490914,10,10,iPhone
14765,14765,churned,6.0,6.0,5.998824065,441,73.0,21.0,5877.082855,2336.081698,10,8,Android
14766,14766,retained,37.0,30.0,78.46411993,1450,37.0,1.0,3785.659521,1031.217096,23,19,iPhone
14767,14767,retained,16.0,13.0,42.18958532,2676,51.0,0.0,7534.216344,2204.191814,23,15,iPhone
14769,14769,retained,149.0,119.0,401.7732634,2824,93.0,11.0,3252.287219,799.4176509,1,0,iPhone
14770,14770,retained,176.0,147.0,328.402498,731,100.0,57.0,7613.629596,2074.610569,5,5,iPhone
14771,14771,churned,120.0,98.0,145.3397571,2410,177.0,9.0,7847.735675,4907.0501746,7,5,Android
14772,14772,retained,3.0,2.0,82.76885142,527,71.0,3.0,4821.124341,1058.874918,24,18,Android
14773,14773,churned,104.0,84.0,168.1605051,282,67.0,49.0,3833.312399,641.1202797,11,11,iPhone
14774,14774,retained,4.0,4.0,15.58112994,3062,30.0,46.0,5209.07767,3074.683506,16,13,iPhone
14775,14775,retained,243.0,202.5,498.16452556,1656,183.0,39.0,3840.699045,1978.406195,23,21,iPhone
14776,14776,churned,15.0,13.0,218.755837,40,272.0,0.0,9923.95054075,1891.74531,5,5,iPhone
14777,14777,retained,6.0,6.0,144.6242622,1485,285.0,40.0,5125.51646,2220.276755,16,10,iPhone
14778,14778,retained,62.0,54.0,302.3685975,1914,0.0,0.0,3071.085416,1968.235927,5,3,iPhone
14779,14779,retained,68.0,57.0,251.9109734,755,0.0,0.0,3839.225251,2707.320354,21,12,iPhone
14780,14780,retained,25.0,25.0,209.7227258,3227,0.0,26.0,9923.95054075,1790.312759,24,23,iPhone
14781,14781,retained,2.0,2.0,36.75057953,2987,110.0,0.0,1003.526055,483.0296314,24,14,Android
14782,14782,churned,243.0,202.5,306.6935827,293,356.0,11.0,2183.926738,379.7734248,21,19,Android
14783,14783,retained,22.0,19.0,182.8822588,3336,33.0,0.0,5854.760651,1963.505415,25,15,Android
14784,14784,retained,39.0,31.0,124.1914181,1085,230.0,4.0,6238.880799,2422.623039,20,11,Android
14786,14786,retained,15.0,12.0,65.00726879,2340,7.0,0.0,3589.137118,1611.612371,12,8,iPhone
14787,14787,retained,213.0,173.0,288.3001826,1517,14.0,0.0,4592.365264,2310.161468,17,15,Android
14788,14788,retained,156.0,126.0,156.8352307,2010,0.0,0.0,2779.131306,462.3823438,14,11,iPhone
14789,14789,retained,63.0,51.0,209.6131714,1684,218.0,0.0,3315.017971,2402.985252,9,7,Android
14790,14790,retained,125.0,101.0,131.8141727,1881,329.0,41.0,5068.455723,2672.386905,6,1,iPhone
14791,14791,retained,64.0,56.0,76.83582927,734,58.0,47.0,5532.360459,3761.486395,6,3,iPhone
14792,14792,retained,142.0,114.0,202.7495191,1317,63.0,0.0,1915.232664,521.7604054,31,28,iPhone
14793,14793,retained,199.0,159.0,259.8854156,3482,81.0,0.0,4496.792187,3260.639987,22,18,iPhone
14794,14794,retained,115.0,96.0,312.0986014,671,0.0,0.0,5169.801719,786.8055947,23,19,iPhone
14795,14795,retained,31.0,25.0,79.02163223,43,0.0,103.0,3377.784924,781.3304042,18,10,iPhone
14796,14796,churned,45.0,36.0,131.7740547,88,168.0,24.0,3210.042213,2215.9011,4,4,iPhone
14797,14797,retained,142.0,142.0,366.4100701,3050,0.0,18.0,867.0445435,560.8641195,1,0,iPhone
14798,14798,retained,98.0,83.0,164.9984427,3261,67.0,49.0,2525.021779,1518.134488,9,4,iPhone
14799,14799,retained,243.0,202.5,381.779439,3367,127.0,0.0,4562.724468,3568.700646,25,23,iPhone
14800,14800,churned,189.0,152.0,191.4797989,228,0.0,40.0,9923.95054075,1643.778714,7,6,iPhone
14801,14801,retained,91.0,73.0,135.0642103,2467,0.0,26.0,3813.549572,2470.181597,5,4,iPhone
14802,14802,retained,91.0,73.0,276.128044,1284,202.0,27.0,3156.272978,2162.10918,16,8,iPhone
14804,14804,churned,60.0,48.0,153.8701575,2846,0.0,54.0,8497.043104,4907.0501746,10,8,Android
14805,14805,retained,83.0,66.0,301.0748126,1027,0.0,10.0,1310.982507,666.332898,0,0,iPhone
14806,14806,churned,150.0,127.0,259.1522068,2569,430.0,0.0,1967.465547,1432.119805,19,12,iPhone
14807,14807,churned,21.0,19.0,26.13801113,1216,214.0,30.0,4504.912101,3686.216307,2,2,iPhone
14808,14808,retained,33.0,27.0,191.7706922,3121,99.0,107.5,3838.754627,1741.467435,5,4,iPhone
14809,14809,churned,73.0,58.0,282.636747,2539,377.0,97.0,3061.379634,1029.825322,2,0,iPhone
14810,14810,retained,20.0,20.0,55.76717589,1282,2.0,0.0,2238.547392,575.662631,15,9,Android
14811,14811,retained,29.0,24.0,346.8890185,3169,154.0,9.0,4540.553124,1850.304417,15,15,Android
14812,14812,retained,145.0,134.0,498.16452556,2808,0.0,17.0,1919.103328,571.3195986,24,16,Android
14813,14813,retained,18.0,18.0,171.2339903,2405,0.0,107.5,3776.436109,2213.759953,1,0,iPhone
14814,14814,retained,76.0,76.0,211.177761,3169,267.0,0.0,1630.159571,876.9971513,13,6,iPhone
14815,14815,retained,24.0,19.0,198.0355531,2754,0.0,0.0,2393.776248,978.0702288,29,28,Android
14816,14816,retained,69.0,57.0,229.3712644,1578,246.0,0.0,4841.274645,1203.711903,8,8,iPhone
14817,14817,churned,52.0,42.0,59.64887814,33,242.0,0.0,2279.699317,892.5998611,17,16,Android
14818,14818,retained,89.0,73.0,480.6748984,2099,152.0,0.0,1331.737247,645.3614888,27,23,Android
14819,14819,churned,243.0,202.5,470.1330036,750,200.0,0.0,3445.891419,2389.647975,7,2,Android
14820,14820,churned,81.0,65.0,111.3235474,1755,80.0,74.0,4163.328568,889.2239538,18,13,iPhone
14821,14821,churned,1.0,1.0,96.45934633,3384,0.0,0.0,1925.79959,719.2706905,1,1,Android
14822,14822,retained,9.0,9.0,113.1215219,1444,102.0,38.0,5032.699441,3899.162589,20,15,iPhone
14823,14823,retained,38.0,30.0,61.34701641,2630,0.0,77.0,3593.755534,1050.3912,27,25,iPhone
14824,14824,retained,9.0,7.0,287.8416776,1018,160.0,0.0,6536.662244,2709.838767,29,22,iPhone
14825,14825,retained,64.0,52.0,107.431456,23,58.0,11.0,2653.86216,1268.096879,15,11,Android
14826,14826,retained,243.0,195.0,257.319501,3225,207.0,59.0,3103.62796,2292.855312,29,27,iPhone
14827,14827,retained,38.0,36.0,365.850307,1435,71.0,16.0,1836.28543,1278.413922,1,1,iPhone
14828,14828,churned,35.0,28.0,257.9220781,692,163.0,107.5,3511.008542,2336.328823,9,9,iPhone
14829,14829,retained,119.0,96.0,256.4442451,990,195.0,0.0,3056.933401,1936.206765,28,21,iPhone
14830,14830,retained,7.0,7.0,51.12050366,2300,256.0,0.0,1367.533717,462.8619029,25,16,Android
14831,14831,churned,44.0,36.0,356.1472395,1539,0.0,0.0,2442.775098,1820.440313,10,7,Android
14832,14832,retained,36.0,30.0,100.3652542,2047,205.0,5.0,2044.04078,1488.034031,18,12,iPhone
14833,14833,churned,47.0,38.0,111.1980107,3263,0.0,0.0,8021.724111,4603.463955,5,5,Android
14834,14834,retained,9.0,8.0,29.58498961,3263,225.0,43.0,2511.313347,1641.040463,22,22,iPhone
14835,14835,retained,8.0,8.0,35.41239334,2236,93.0,4.0,2874.832248,2166.324815,11,9,iPhone
14836,14836,retained,105.0,84.0,198.1965585,116,42.0,0.0,5638.936935,1589.995061,14,11,Android
14837,14837,retained,174.0,141.0,288.7416029,2794,298.0,0.0,2876.423235,2262.878734,29,19,iPhone
14838,14838,retained,60.0,48.0,92.85092418,2470,0.0,91.0,2319.439974,379.0231377,21,13,iPhone
14839,14839,retained,243.0,202.5,385.2152416,505,14.0,0.0,2573.125383,783.5807617,24,16,iPhone
14840,14840,retained,22.0,19.0,138.701032,1659,65.0,44.0,3169.292856,1163.309513,7,4,Android
14841,14841,retained,92.0,74.0,92.4685457,633,296.0,0.0,3982.628665,2188.478387,21,21,Android
14842,14842,retained,73.0,59.0,111.7328485,3244,253.0,6.0,2747.021732,2001.379645,13,10,iPhone
14844,14844,churned,35.0,35.0,42.90925751,891,0.0,107.5,6077.573867,4875.147952,1,1,iPhone
14845,14845,retained,204.0,164.0,254.9882655,2571,2.0,0.0,3138.254293,1793.690834,23,14,iPhone
14846,14846,retained,22.0,18.0,183.1379147,1568,9.0,54.0,1016.033174,593.6928758,27,21,iPhone
14847,14847,retained,15.0,13.0,77.45390948,666,308.0,0.0,5388.028692,1404.830925,30,26,Android
14848,14848,retained,11.0,9.0,140.6762751,25,252.0,0.0,9923.95054075,4907.0501746,25,18,Android
14849,14849,retained,48.0,48.0,331.9895522,2456,59.0,0.0,5034.464389,2052.967478,30,25,iPhone
14850,14850,retained,53.0,43.0,64.13913529,2291,38.0,0.0,3157.186753,353.6472329,28,21,iPhone
14852,14852,retained,142.0,117.0,404.0115262,16,0.0,0.0,2797.726584,515.4840579,13,10,Android
14853,14853,retained,146.0,121.0,324.0014268,3010,7.0,64.0,3565.567154,157.8989291,17,17,iPhone
14854,14854,retained,16.0,14.0,96.37145632,626,30.0,27.0,4280.465283,1500.42881,10,4,Android
14855,14855,retained,10.0,8.0,185.7412175,1186,227.0,23.0,8398.906585,1637.979318,21,13,Android
14856,14856,retained,31.0,27.0,136.3439578,1771,4.0,0.0,3221.389287,2121.499575,27,19,Android
14857,14857,churned,9.0,8.0,71.0399007,423,430.0,84.0,4199.407232,2576.00812,12,5,iPhone
14858,14858,retained,2.0,2.0,15.44517999,2781,308.0,6.0,4875.445642,3457.51025,5,4,Android
14859,14859,retained,51.0,42.0,69.35687122,2377,50.0,0.0,4233.299316,830.9876787,13,9,iPhone
14860,14860,retained,243.0,202.5,392.5754649,2755,25.0,21.0,7804.029234,2270.247868,15,15,Android
14861,14861,retained,0.0,0.0,94.92095531,3047,13.0,3.0,7924.880981,4907.0501746,26,22,iPhone
14862,14862,retained,182.0,152.0,203.1735181,393,87.0,40.0,1485.807953,869.5475259,28,18,iPhone
14863,14863,retained,1.0,1.0,79.10992839,589,18.0,63.0,2298.559088,534.0995713,16,16,Android
14864,14864,retained,243.0,202.5,457.7973239,2291,150.0,11.0,2063.793098,1271.24275,22,22,Android
14865,14865,retained,52.0,42.0,105.8051667,2354,6.0,50.0,2356.992755,132.5375718,22,13,Android
14866,14866,retained,14.0,12.0,57.31751848,2977,0.0,0.0,1294.079655,986.523794,2,2,Android
14867,14867,retained,31.0,26.0,87.19420406,2326,141.0,107.5,7458.264777,2742.071112,12,11,iPhone
14868,14868,retained,37.0,37.0,438.8593598,2687,176.0,0.0,2297.979557,1435.220813,3,3,iPhone
14869,14869,churned,243.0,202.5,463.2942462,2670,0.0,48.0,2362.469686,207.8616111,6,6,Android
14870,14870,retained,25.0,20.0,222.7350512,3345,184.0,0.0,521.5475251,132.2748059,8,4,iPhone
14871,14871,retained,72.0,72.0,403.5824087,3002,67.0,100.0,5141.646687,3218.95423,5,5,Android
14872,14872,churned,54.0,54.0,327.2217478,1472,430.0,0.0,9923.95054075,4907.0501746,6,6,iPhone
14874,14874,churned,243.0,202.5,498.16452556,572,106.0,0.0,9923.95054075,4907.0501746,15,10,Android
14875,14875,churned,126.0,101.0,287.6054871,2322,11.0,60.0,1979.283856,1572.764668,6,6,iPhone
14876,14876,retained,127.0,102.0,253.5861695,156,0.0,76.0,2487.793985,1478.164585,28,19,Android
14877,14877,retained,161.0,145.0,183.1125183,1633,0.0,0.0,1145.566039,570.4943888,26,26,iPhone
14878,14878,retained,57.0,47.0,128.2874123,2731,37.0,4.0,5602.26326,1690.01901,26,25,iPhone
14879,14879,retained,52.0,43.0,152.272544,1052,0.0,33.0,4302.219768,1505.785197,18,18,Android
14880,14880,retained,29.0,24.0,195.0181884,2733,93.0,25.0,4042.667378,1020.579947,26,18,iPhone
14881,14881,retained,174.0,151.0,181.187455,2255,103.0,31.0,2647.541976,561.3447961,2,0,iPhone
14882,14882,retained,181.0,146.0,251.1500865,128,359.0,0.0,4271.220915,920.3310557,1,1,Android
14883,14883,retained,105.0,86.0,491.2099584,487,36.0,4.0,3182.263373,2427.515589,11,11,iPhone
14884,14884,retained,145.0,120.0,166.256428,764,91.0,52.0,2653.153979,2122.348928,25,23,iPhone
14885,14885,retained,243.0,202.5,324.0299526,2123,0.0,16.0,2109.852425,1565.33643,5,5,iPhone
14886,14886,retained,28.0,22.0,113.3615688,1416,263.0,0.0,2282.8958,880.6424334,3,3,Android
14887,14887,retained,236.0,189.0,498.16452556,482,259.0,0.0,6825.694577,3339.654985,16,16,Android
14888,14888,churned,41.0,33.0,64.20181819,85,430.0,0.0,2176.185843,1648.176353,22,16,Android
14889,14889,retained,243.0,202.5,388.6444015,2457,107.0,0.0,1970.898561,1109.239785,28,18,iPhone
14890,14890,retained,17.0,17.0,242.2986138,1473,151.0,107.5,411.73019,300.6479674,6,2,iPhone
14891,14891,retained,222.0,178.0,280.9708685,99,14.0,28.0,2076.125402,1124.278641,24,20,iPhone
14892,14892,retained,8.0,7.0,32.591063,2998,287.0,0.0,5879.24211,4181.271202,13,9,iPhone
14893,14893,retained,66.0,57.0,282.8292873,458,430.0,0.0,3415.700864,212.8426605,15,11,iPhone
14894,14894,churned,139.0,111.0,289.6163059,524,24.0,107.5,5515.280942,1302.633944,6,6,Android
14895,14895,retained,1.0,1.0,142.095429,3411,0.0,0.0,9923.95054075,4907.0501746,11,11,Android
14896,14896,retained,89.0,73.0,192.0530125,1800,170.0,15.0,9923.95054075,4907.0501746,30,28,iPhone
14897,14897,retained,65.0,56.0,149.3153104,160,94.0,0.0,4491.358648,3690.495691,27,22,Android
14898,14898,retained,243.0,202.5,363.8869284,3460,0.0,17.0,5301.41202,4388.561454,21,14,iPhone
14899,14899,retained,222.0,196.0,255.9104667,3081,18.0,66.0,2680.605051,1331.382565,29,27,Android
14901,14901,retained,166.0,134.0,208.2639172,1003,0.0,0.0,6015.008453,1810.321833,29,23,iPhone
14902,14902,retained,37.0,37.0,49.51753299,426,121.0,33.0,1444.070799,1179.715975,3,2,iPhone
14904,14904,retained,74.0,59.0,93.23586738,2069,185.0,0.0,1690.747526,844.5364593,15,8,Android
14905,14905,churned,111.0,94.0,492.1619147,1988,260.0,0.0,1809.14065,1347.172133,20,20,iPhone
14906,14906,churned,13.0,11.0,221.8113511,1692,0.0,65.0,1534.605298,822.4089747,6,6,Android
14907,14907,retained,20.0,18.0,28.86020227,1169,9.0,0.0,3142.18113,1938.199,28,20,iPhone
14908,14908,retained,144.0,117.0,319.7051959,1825,0.0,63.0,6518.241409,2874.260639,19,12,iPhone
14910,14910,retained,84.0,75.0,286.1534066,1015,95.0,66.0,4215.982698,2391.409371,17,17,Android
14911,14911,retained,14.0,11.0,109.6375263,518,331.0,13.0,7410.063683,4907.0501746,30,27,iPhone
14912,14912,retained,43.0,35.0,216.5728389,28,121.0,0.0,1643.403355,469.9837068,28,21,iPhone
14913,14913,retained,111.0,90.0,197.0659606,1083,323.0,34.0,3012.309989,825.8842128,13,13,Android
14914,14914,churned,33.0,27.0,83.60219157,2596,146.0,8.0,2204.288507,1012.358526,3,3,iPhone
14915,14915,retained,122.0,98.0,182.1806382,986,71.0,0.0,2694.765496,1817.442955,9,9,iPhone
14916,14916,churned,34.0,28.0,35.88199233,2495,217.0,0.0,3624.279902,2473.786422,13,13,iPhone
14917,14917,retained,6.0,6.0,28.32990373,572,141.0,82.0,873.3627153,505.7016692,16,16,iPhone
14918,14918,retained,112.0,90.0,151.6675431,435,0.0,14.0,4711.164833,1384.328559,18,18,iPhone
14919,14919,retained,9.0,9.0,248.4579881,1152,0.0,0.0,2846.476857,1422.589402,3,3,Android
14920,14920,retained,35.0,28.0,217.820669,495,0.0,0.0,3552.067408,1869.441855,15,15,iPhone
14921,14921,retained,66.0,56.0,256.5429162,1555,317.0,6.0,3337.402485,2197.521259,25,24,Android
14922,14922,retained,119.0,99.0,211.3762499,2417,118.0,0.0,6029.245345,1794.449356,1,1,iPhone
14923,14923,churned,7.0,7.0,73.09893759,3291,0.0,107.5,5589.086808,2122.198317,18,16,iPhone
14924,14924,retained,208.0,168.0,214.335589,2928,0.0,37.0,3462.130425,125.905111,21,14,iPhone
14925,14925,retained,27.0,22.0,232.1186815,2163,71.0,0.0,3489.702301,1128.830024,5,4,iPhone
14926,14926,churned,243.0,202.5,280.373809,1674,104.0,0.0,3652.82552,1169.406239,5,2,iPhone
14927,14927,retained,12.0,10.0,32.94571273,763,430.0,0.0,2634.915276,1694.420192,29,22,iPhone
14928,14928,churned,50.0,50.0,71.71752826,782,0.0,0.0,6166.84737,4701.272037,19,15,iPhone
14929,14929,retained,243.0,202.5,324.308061,1275,74.0,83.0,7403.931302,1574.746539,26,19,iPhone
14930,14930,retained,114.0,92.0,286.8012298,3109,0.0,13.0,9923.95054075,2079.631207,5,5,Android
14932,14932,churned,14.0,13.0,148.0494282,538,405.0,19.0,1251.243936,410.5671041,20,16,iPhone
14933,14933,churned,224.0,189.0,244.45234,436,130.0,0.0,3101.060955,298.0683578,2,1,iPhone
14934,14934,churned,181.0,145.0,250.2831162,205,44.0,0.0,2439.656869,1923.772395,7,6,iPhone
14935,14935,churned,110.0,92.0,250.7040091,3038,198.0,10.0,9080.708705,4907.0501746,10,4,iPhone
14936,14936,retained,18.0,14.0,24.25782922,2742,153.0,0.0,3466.831439,2239.070953,6,6,Android
14937,14937,churned,8.0,6.0,258.2796018,459,89.0,0.0,7173.699948,2512.00033,12,10,iPhone
14938,14938,retained,97.0,78.0,156.389648,3227,60.0,76.0,2879.040417,1835.981555,18,16,iPhone
14939,14939,retained,87.0,75.0,127.3222558,2554,39.0,20.0,4631.118927,1340.346288,3,3,Android
14940,14940,retained,14.0,12.0,129.8986392,1809,153.0,11.0,4947.861635,897.548054,7,7,iPhone
14942,14942,retained,243.0,202.5,446.9713363,1378,141.0,12.0,4279.22849,1950.297408,12,8,iPhone
14944,14944,retained,16.0,13.0,94.97999304,3073,357.0,0.0,3321.531641,2684.453968,12,7,Android
14946,14946,retained,243.0,202.5,498.16452556,1743,42.0,49.0,5129.332913,2034.523337,14,7,iPhone
14947,14947,retained,33.0,29.0,158.7231617,1019,49.0,39.0,1740.895991,1144.493076,10,8,iPhone
14948,14948,retained,38.0,38.0,212.0793913,2502,138.0,0.0,2937.238415,1825.70286,15,10,Android
